Subject,Movement_sequence,Movement_repetition,Movement_orientation,Xsens_recording_name,Xsens_comment,,Heure Xsens,Time diff,Pupil time,Pupil_folder,Pupil_recording_name,labeled,Expertise,Picture_face,Picture_side,max_threshold_acceleration,air_time_threshold,Xsens_jump_idx,Pupil_jump_idx,Pupil_frames_zero,Xsens_frames_zero,Treatment,,State,Twist_side,Notes
AlAd,8-1< 811<,0 0,1 -1,AlAd_10,AlAd_8-1_811_2,test01-010,12:26:06,0:19:00,12:45:06,2022-05-14_12-45-06-86c38102,134cb19e_0.0-51.25,,Elite,AlAd_face.JPG,AlAd_cote.JPG,3.5,0.25,10 11 12 13 14 15,6 7 8 9 10 11,,330 420,,,OK,G,
AlAd,8-1< 811< 8-1< 811<,0 0 1 1,1 -1 1 -1,AlAd_11,AlAd_8-1_811_3,test01-011,12:28:14,0:19:00,12:47:14,2022-05-14_12-47-14-0eafbabd,1f8f162a_0.0-71.003,,Elite,AlAd_face.JPG,AlAd_cote.JPG,4,0.25,8 9 10 11,4 5 6 7,,1200 1280,,,OK,G,
AlAd,4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 2 3 3 4 4 5 5,1 1 -1 -1 1 1 -1 -1 1 1 -1 -1,AlAd_12,AlAd_4-_43_2,test01-012,12:33:03,0:19:00,12:52:03,2022-05-14_12-52-03-b2cc7616,9599dfee_0.0-65.197,,Elite,AlAd_face.JPG,AlAd_cote.JPG,3.5,0.25,5 6 7 8 9 10 11,0 1 2 3 4 5 6,,1090 1240,,,OK,G,
AlAd,8-1o 8--o 8-1o 8--o 8-1o 8--o 8-1o 8--o 8-1o 8--o,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,AlAd_13,AlAd_8-1_8--_1,test01-013,12:36:28,0:19:00,12:55:28,2022-05-14_12-55-28-2ea567e2,5d8435dc_0.0-74.176,,Elite,AlAd_face.JPG,AlAd_cote.JPG,3.5,0.25,15 16 17 18 19,11 12 13 14 15,,460 560,,,OK,G,
AlAd,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4 5 5,1 1 -1 -1 1 1 -1 -1 1 1 -1 -1,AlAd_14,AlAd_4-_41_haut_1,test01-014,12:42:01,0:19:00,13:01:01,2022-05-14_13-01-01-70b225ab,83c1c685_0.0-68.113,,Elite,AlAd_face.JPG,AlAd_cote.JPG,3.5,0.25,9 10 11 12 13,3 4 5 6 7,,580 780,,,OK,G,
JaSh,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,JaSh_01,JaSh_4-_41_bas_1,test01-001,10:32:36,0:45:34,11:18:10,2022-07-25_11-18-10-e0e602d1,bc9f069e_0.0-64.627,,SubElite,IMG_7695.JPG,IMG_7698.JPG,,,1 2 3 4 5,1 2 3 4 5,,200 400,,,OK,G,
JaSh,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,JaSh_02,JaSh_4-_41_haut_2,test01-002,10:35:35,0:45:34,11:21:09,2022-07-25_11-21-09-32ab7965,1d201313_0.0-37.314,,SubElite,IMG_7695.JPG,IMG_7698.JPG,4,0.25,1 2 3 4 5,0 1 2 3 4,,50 150,,,OK,G,
JaSh,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,JaSh_03,JaSh_4-_41_bas_2,test01-003,10:36:41,0:45:34,11:22:15,2022-07-25_11-22-15-c919e7fb,d7271a03_0.0-39.561,,SubElite,IMG_7695.JPG,IMG_7698.JPG,4,0.25,1 2 3,0 1 2,,180 300,,,OK,G,
JaSh,4-/ 43/,0 0,-1 -1,JaSh_04,JaSh_4-_43_1,test01-004,10:38:44,0:45:34,11:24:18,2022-07-25_11-24-18-fde4a382,00ee1e40_0.0-24.109,,SubElite,IMG_7695.JPG,IMG_7698.JPG,3.5,0.25,1 2 3 4 5 6 7,0 1 2 3 4 5 6,,160 360,,,OK,G,
JaSh,4-/ 43/ 4-/ 43/,0 0 1 1,-1 -1 1 1,JaSh_05,JaSh_4-_43_2,test01-005,10:39:32,0:45:34,11:25:06,2022-07-25_11-25-06-5854a250,33a32052_0.0-27.165,,SubElite,IMG_7695.JPG,IMG_7698.JPG,5,0.25,,,,60 260,,,OK,G,
JaSh,4-/ 43/ 4-/ 43/,0 0 1 1,-1 -1 1 1,JaSh_06,JaSh_4-_43_3,test01-006,10:40:48,0:45:34,11:26:22,2022-07-25_11-26-22-2ebc75d7,5cf41b6e_0.0-26.318,,SubElite,IMG_7695.JPG,IMG_7698.JPG,5,0.25,,,,420 620,,,OK,G,
JaSh,41/ 42/,0 0,-1 1,JaSh_07,JaSh_41_42_1,test01-007,10:41:42,0:45:34,11:27:16,2022-07-25_11-27-16-03f393f6,025165ab_0.0-19.169,,SubElite,IMG_7695.JPG,IMG_7698.JPG,5,0.25,,,,160 360,,,OK,G,
JaSh,41/ 42/ 41/ 42/,0 0 1 1,-1 1 1 -1,JaSh_08,JaSh_41_42_2,test01-008,10:42:16,0:45:34,11:27:50,2022-07-25_11-27-50-c8783754,d5e6d7f1_0.0-25.184,,SubElite,IMG_7695.JPG,IMG_7698.JPG,5,0.25,,,,130 330,,,OK,G,
JaSh,41/ 42/ 41/ 42/,0 0 1 1,-1 1 1 -1,JaSh_09,JaSh_41_42_3,test01-009,10:42:55,0:45:34,11:28:29,2022-07-25_11-28-29-83f11574,72ff1a72_0.0-27.107,,SubElite,IMG_7695.JPG,IMG_7698.JPG,5,0.25,,,,300 500,,,OK,G,
JaSh,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,JaSh_10,JaSh_4-_41_haut_2,test01-010,10:48:08,0:45:34,11:33:42,2022-07-25_11-33-42-3bcba14e,c593ad75_0.0-33.69,,SubElite,IMG_7695.JPG,IMG_7698.JPG,,,,,,550 660,,,OK,G,
JaSh,41/ 42/,0 0,-1 1,JaSh_11,JaSh_41_42_5,test01-012,10:49:40,0:45:34,11:35:14,2022-07-25_11-35-14-d04a28f2,7ba9c5f6_0.0-21.093,,SubElite,IMG_7695.JPG,IMG_7698.JPG,3.5,0.25,7 8,6 7,,220 340,,,OK,G,
JaSh,41/ 42/ 41/ 42/,0 0 1 1,-1 1 1 -1,JaSh_12,JaSh_41_42_6,test01-013,10:51:02,0:45:34,11:36:36,2022-07-25_11-36-36-db45c3f2,f2c5f094_0.0-28.585,,SubElite,IMG_7695.JPG,IMG_7698.JPG,3.5,0.25,0 1 2 3 4 5 6,0 1 2 3 4 5 6,,75 200,,,OK,G,
JaSh,4-/ 43/,0 0,-1 -1,JaSh_13,,,10:52:02,0:45:34,11:37:36,2022-07-25_11-37-36-07972ce2,d5de6fe4_0.0-21.44,,SubElite,IMG_7695.JPG,IMG_7698.JPG,,,,,,,,,,,Manque Xsens
JaSh,4-/ 43/ 4-/ 43/,0 0 1 1,-1 -1 1 1,JaSh_14,JaSh_4-_43_5,test01-016,10:56:09,0:45:34,11:41:43,2022-07-25_11-41-43-94d4b729,141d3026_0.0-27.87,,SubElite,IMG_7695.JPG,IMG_7698.JPG,4,0.25,,,,140 340,,,OK,G,
JaSh,4-/ 43/,0 0,-1 -1,JaSh_15,JaSh_4-_43_6,test01-017,10:56:51,0:45:34,11:42:25,2022-07-25_11-42-25-95709cc6,49841312_0.0-27.789,,SubElite,IMG_7695.JPG,IMG_7698.JPG,5,0.25,,,,200 400,,,OK,G,
JaSh,4-/ 43/,0 0,-1 -1,JaSh_16,JaSh_4-_43_7,test01-018,10:57:28,0:45:34,11:43:02,2022-07-25_11-43-02-aa246e81,48dd6c12_0.0-25.121,,SubElite,IMG_7695.JPG,IMG_7698.JPG,3.5,0.25,2 3 4 5 6 7 8 9,0 1 2 3 4 5 6 7,,175 375,,,OK,G,
JaNo,4-/ 43/ 4-/,0 0 1,1 1 -1,JaNo_01,JaNo_4-_43_1,test01-001,11:35:28,0:45:36,12:21:04,2022-07-25_12-21-04-8d96e295,9f42e086_0.0-32.043,,SubElite,IMG_7703.JPG,IMG_7700.JPG,5,0.4,1 2 3 4,0 1 2 3,,500 660,,,OK,D,
JaNo,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4 5 5 6 6,1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 -1,JaNo_02,JaNo_4-_41_bas_1,test01-002,11:38:43,0:45:36,12:24:19,2022-07-25_12-24-19-11e3b5fd,6e880682_0.0-75.568,,SubElite,IMG_7703.JPG,IMG_7700.JPG,3.5,0.25,7 8 9 10,0 1 2 3,,330 350,,,OK,D,
JaNo,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JaNo_03,JaNo_4-_41_bas_2,test01-003,11:40:10,0:45:36,12:25:46,2022-07-25_12-25-46-e3d7d073,14658c6e_0.0-32.22,,SubElite,IMG_7703.JPG,IMG_7700.JPG,3.5,0.25,7,5,,220 280,,,OK,D,labelling strange 
JaNo,4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JaNo_04,JaNo_4-_43_2,test01-004,11:41:11,0:45:36,12:26:47,2022-07-25_12-26-47-f069936b,0aaa7591_0.0-58.135,,SubElite,IMG_7703.JPG,IMG_7700.JPG,3.5,0.25,0 1 2 3 4 5 8 9 10 11 12 13,0 1 2 3 4 5 7 8 9 10 11 12,,80 280,,,OK,D,
JaNo,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JaNo_05,JaNo_41_42_1,test01-005,11:46:15,0:45:36,12:31:51,2022-07-25_12-31-51-ab58f99d,f65f2ada_0.0-53.348,,SubElite,IMG_7703.JPG,IMG_7700.JPG,5,0.5,0 1 2 3 4,0 1 2 3 4,,600 800,,,OK,D,
JaNo,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JaNo_06,JaNo_4-_41_haut_1,test01-006,11:47:25,0:45:36,12:33:01,2022-07-25_12-33-01-84be865d,e0f5c505_0.0-46.703,,SubElite,IMG_7703.JPG,IMG_7700.JPG,4,0.25,1 2 3 4 5 6 7 8 9 10,0 1 2 3 4 5 6 7 8 9,,40 90,,,OK,D,
JaNo,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JaNo_07,JaNo_41_42_2,test01-007,11:48:33,0:45:36,12:34:09,2022-07-25_12-34-09-a68752b6,7cea905c_0.0-66.549,,SubElite,IMG_7703.JPG,IMG_7700.JPG,3.5,0.25,3 4 5 6 7 8 9 10 11 12 13 14 15 16 17,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14,,330 530,,,OK,D,
JaNo,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,1 1 -1 -1 1 1 -1 -1 1 1,JaNo_08,JaNo_4-_41_haut_2,test01-008,11:50:05,0:45:36,12:35:41,2022-07-25_12-35-41-4a6f937a,312daeea_0.0-51.791,,SubElite,IMG_7703.JPG,IMG_7700.JPG,3.5,0.25,10 11 12 13 14 15,6 7 8 9 10 11,,470 530,,,OK,D,
AnSt,4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2,-1 -1 1 1 -1 -1,AnSt_01,AnSt_4-_41_bas_1,test01-001,12:31:51,0:45:37,13:17:28,2022-07-25_13-17-28-f287edd4,2c777688_0.0-43.966,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,0 1 2 3 4 5 6 7,0 1 2 3 4 5 6 7,,120 320,,,OK,D,
AnSt,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,AnSt_02,AnSt_4-_41_bas_2,test01-002,12:32:54,0:45:37,13:18:31,2022-07-25_13-18-31-313c998d,58b73df3_0.0-31.897,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,0 1 2 3 4,0 1 2 3 4,,0 150,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_03,AnSt_41_42_2 (44 en dernier oups),test01-004,12:34:47,0:45:37,13:20:24,2022-07-25_13-20-24-681916fe,fa04b7c0_0.0-29.07,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,0 1 2 3 4,0 1 2 3 4,,145 345,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_04,AnSt_41_42_3 (44 en dernier oupsi),test01-005,12:35:38,0:45:37,13:21:15,2022-07-25_13-21-15-e2fed75a,4d09a180_0.0-32.6,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,0 1 2 3 4 5,0 1 2 3 4 5,,260 460,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_05,AnSt_41_42_4,test01-006,12:36:33,0:45:37,13:22:10,2022-07-25_13-22-10-bffbc136,03742bd3_0.0-17.769,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,50 250,,,OK,D,
AnSt,41/ 44/,0 0,-1 1,AnSt_06,AnSt_41_44 (oupsi),test01-007,12:36:59,0:45:37,13:22:36,2022-07-25_13-22-36-4aec7efb,aea6033b_0.0-17.568,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,100 240,,,OK,D,
AnSt,41/ 44/,0 0,-1 1,AnSt_07,AnSt_41_44_2 (oupsi),test01-008,12:37:31,0:45:37,13:23:08,2022-07-25_13-23-08-3b658589,0db6a684_0.0-34.612,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,50 130,,,OK,D,
AnSt,41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o,0 0 1 1 2 2 3 3 4 4,-1 1 1 -1 -1 1 1 -1 -1 1,AnSt_08,AnSt_4-_41_3,test01-009,12:38:52,0:45:37,13:24:29,2022-07-25_13-24-29-daff948e,24ca00a6_0.0-28.129,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,2 3 4 5,0 1 2 3,,550 750,,,OK,D,
AnSt,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,AnSt_09,AnSt_4-_41_haut_1,test01-010,12:40:38,0:45:37,13:26:15,2022-07-25_13-26-15-0c456ce1,6e3d569d_0.0-35.758,,SubElite,IMG_7710.JPG,IMG_7709.JPG,4,0.4,,,,560 760,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_10,,,12:41:54,0:45:37,13:27:31,2022-07-25_13-27-31-7320a652,2d09b226_0.0-222.976,,SubElite,IMG_7710.JPG,IMG_7709.JPG,,,,,,,,,,,Manque Xsens
AnSt,4-/ 43/,0 0,-1 -1,AnSt_11,AnSt_4-_43_1,test01-011,12:45:47,0:45:37,13:31:24,2022-07-25_13-31-24-69bef378,ce0964e2_0.0-19.778,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,920 1120,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_12,AnSt_4-_43_2,test01-012,12:46:18,0:45:37,13:31:55,2022-07-25_13-31-55-fe72c381,a3aa02a1_0.0-16.775,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,275 475,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_13,AnSt_4-_43_3,test01-013,12:47:56,0:45:37,13:33:33,2022-07-25_13-33-33-e1b43cca,ba02bdde_0.0-17.15,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,650 850,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_14,AnSt_4-_43_4,test01-014,12:48:21,0:45:37,13:33:58,2022-07-25_13-33-58-bd8775af,71ba546f_0.0-17.974,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,50 250,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_15,AnSt_4-_43_5,test01-015,12:48:46,0:45:37,13:34:23,2022-07-25_13-34-23-b92d8555,a92eeb4d_0.0-19.241,,SubElite,IMG_7710.JPG,IMG_7709.JPG,4,0.5,,,,140 340,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_16,AnSt_4-_43_6,test01-016,12:49:24,0:45:37,13:35:01,2022-07-25_13-35-01-0d45d8fa,807259a9_0.0-19.263,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,240 440,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_17,AnSt_4-_43_7,test01-017,12:51:00,0:45:37,13:36:37,2022-07-25_13-36-37-a1037f05,aa4ea293_0.0-20.604,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,250 450,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_18,AnSt_4-_43_8,test01-018,12:51:30,0:45:37,13:37:07,2022-07-25_13-37-07-53b38169,87339409_0.0-18.321,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,170 370,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_19,AnSt_4-_43_9,test01-019,12:51:55,0:45:37,13:37:32,2022-07-25_13-37-32-125553cb,b015d3f0_0.0-18.709,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,80 280,,,OK,D,
AnSt,4-/ 43/,0 0,-1 -1,AnSt_20,AnSt_4-_43_10,test01-020,12:52:21,0:45:37,13:37:58,2022-07-25_13-37-58-4b833b29,279f671e_0.0-24.964,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,40 240,,,OK,D,
AnSt,4-o 41o 4-o 41o 4-o 41o 4-o 41o 4-o 41o,0 0 1 1 2 2 3 3 4 4,-1 -1 1 1 -1 -1 1 1 -1 -1,AnSt_21,AnSt_4-_41_haut_2,test01-021,12:53:23,0:45:37,13:39:00,2022-07-25_13-39-00-2d14d90b,32a33a16_0.0-31.899,,SubElite,IMG_7710.JPG,IMG_7709.JPG,4,0.4,5 6 7 8 9,0 1 2 3 4,,610 650,,,OK,D,True
AnSt,41/ 42/,0 0,-1 1,AnSt_22,AnSt_41_42_4,test01-022,12:55:54,0:45:37,13:41:31,2022-07-25_13-41-31-c66a6565,136f4b29_0.0-20.125,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,775 975,,,OK,D,
AnSt,41/ 44/,0 0,-1 1,AnSt_23,AnSt_41_42_4,test01-023,12:56:21,0:45:37,13:41:58,2022-07-25_13-41-58-c04f8cc3,5d13788b_0.0-31.47,,SubElite,IMG_7710.JPG,IMG_7709.JPG,,,,,,200 320,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_24,AnSt_41_42_5,test01-024,12:59:08,0:45:37,13:44:45,2022-07-25_13-44-45-b7032383,fc59b859_0.0-19.541,,SubElite,IMG_7710.JPG,IMG_7709.JPG,4,0.4,,,,575 775,True,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_25,AnSt_41_42_6,test01-025,12:59:35,0:45:37,13:45:12,2022-07-25_13-45-12-2a4f3932,f7581873_0.0-18.524,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,0 200,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_26,AnSt_41_42_7,test01-026,13:00:03,0:45:37,13:45:40,2022-07-25_13-45-40-527bb926,219febb8_0.0-19.82,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,400 600,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_27,AnSt_41_42_8,test01-027,13:02:38,0:45:37,13:48:15,2022-07-25_13-48-15-3babc299,97888d50_0.0-18.268,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,250 450,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_28,AnSt_41_42_9,test01-028,13:03:05,0:45:37,13:48:42,2022-07-25_13-48-42-d7ed1d43,5fc27aad_0.0-26.187,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,200 400,,,OK,D,
AnSt,41/ 42/,0 0,-1 1,AnSt_29,AnSt_41_42_10,test01-029,13:03:42,0:45:37,13:49:19,2022-07-25_13-49-19-32b35e62,d41b2c5d_0.0-25.341,,SubElite,IMG_7710.JPG,IMG_7709.JPG,3.5,0.25,,,,150 350,,,OK,D,
JeCh,41/ 42/ 41/ 42/,0 0 1 1,1 -1 -1 1,JeCh_2_1,JeCh_2_1,JeCh_2_1,,,13:05:05,2022-10-01_13-05-05-cec423a9,7f5ecb7b_0.0-28.359,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,,,,475 675,,,OK,D,
JeCh,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCh_2_2,JeCh_2_2,JeCh_2_2,,,13:07:31,2022-10-01_13-07-31-b9f81dca,fe99a945_0.0-39.095,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,,,,90 290,,,OK,D,
JeCh,41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/ 41/ 42/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCh_2_3,JeCh_2_3,JeCh_2_3,,,13:10:27,2022-10-01_13-10-27-ac0053f1,92055057_0.0-36.774,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,,,,575 775,,,OK,D,
JeCh,43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCh_2_4,JeCh_2_4,JeCh_2_4,,,13:12:58,2022-10-01_13-12-58-bd960c36,380131d6_0.0-36.935,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,5,0.25,,,,240 440,,,OK,D,
JeCh,43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/ 43/ 4-/,0 0 1 1 2 2 3 3 4 4,1 -1 -1 1 1 -1 -1 1 1 -1,JeCh_2_5,JeCh_2_5,JeCh_2_5,,,13:15:38,2022-10-01_13-15-38-99a28694,0d58f43e_0.0-36.822,,Elite,277919310_418695373398395_5390958102959184963_n.jpg,278362009_3231842090378120_8603896538613714454_n.jpg,3.5,0.25,,,,275 475,,,OK,D,
